date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:16:43	119519/119519	---M-Z	200	added ('OK')	text/html	etag:W/%22e05c393c3b178153a77d1548e146db30%22	https://petshop.vn/dam-thun-ejs-239-l	D:/New%20folder/ShopPet/petshop.vn/dam-thun-ejs-239-l.html	(from https://petshop.vn/quan-ao-nguoi-lon)
00:16:44	119519/119519	---M-Z	200	added ('OK')	text/html	etag:W/%22abb041453262954ad1fa97e4332a2b18%22	https://petshop.vn/dam-thun-ejs-236-l	D:/New%20folder/ShopPet/petshop.vn/dam-thun-ejs-236-l.html	(from https://petshop.vn/quan-ao-nguoi-lon)
00:16:45	119579/119579	---M-Z	200	added ('OK')	text/html	etag:W/%220b681342fe1adf2d602aa871e9250c73%22	https://petshop.vn/dam-thun-ms-ejs-232-l	D:/New%20folder/ShopPet/petshop.vn/dam-thun-ms-ejs-232-l.html	(from https://petshop.vn/quan-ao-nguoi-lon)
00:16:46	119579/119579	---M-Z	200	added ('OK')	text/html	etag:W/%228c6f3d20e6ba7e5179f23db6cf93f284%22	https://petshop.vn/dam-thun-ms-ejs-225-l	D:/New%20folder/ShopPet/petshop.vn/dam-thun-ms-ejs-225-l.html	(from https://petshop.vn/quan-ao-nguoi-lon)
00:16:47	119636/119636	---M-Z	200	added ('OK')	text/html	etag:W/%2230ca8b9d439cd29775306db7182ad1d2%22	https://petshop.vn/dam-thun-ms-ejs-222a-l	D:/New%20folder/ShopPet/petshop.vn/dam-thun-ms-ejs-222a-l.html	(from https://petshop.vn/quan-ao-nguoi-lon)
00:16:48	119047/119047	---M-Z	200	added ('OK')	text/html	etag:W/%2291407e14b8a56fb9a2b95cb7a91fd862%22	https://petshop.vn/do-bo-nguoi-lon-dtb-009-d-l	D:/New%20folder/ShopPet/petshop.vn/do-bo-nguoi-lon-dtb-009-d-l.html	(from https://petshop.vn/quan-ao-nguoi-lon)
00:16:50	118943/118943	---M-Z	200	added ('OK')	text/html	etag:W/%22793b7a7d49317102a23eb0a3ea3fe94a%22	https://petshop.vn/non-nguoi-lon-noz-112-m	D:/New%20folder/ShopPet/petshop.vn/non-nguoi-lon-noz-112-m.html	(from https://petshop.vn/non-nguoi-lon)
00:16:50	120393/120393	---M-Z	200	added ('OK')	text/html	etag:W/%221013e6f982aedb2f25e633c58a8a9500%22	https://petshop.vn/non-nguoi-lon-doz-937-s-m-l	D:/New%20folder/ShopPet/petshop.vn/non-nguoi-lon-doz-937-s-m-l.html	(from https://petshop.vn/non-nguoi-lon)
00:16:52	119069/119069	---M-Z	200	added ('OK')	text/html	etag:W/%223d1e0445b5b82a4d1723d7e059ef5bdb%22	https://petshop.vn/non-nguoi-lon-doz-323-m	D:/New%20folder/ShopPet/petshop.vn/non-nguoi-lon-doz-323-m.html	(from https://petshop.vn/non-nguoi-lon)
00:16:52	119082/119082	---M-Z	200	added ('OK')	text/html	etag:W/%22b3fce751c5350ded5914188cd2a98fe6%22	https://petshop.vn/non-nguoi-lon-doz-462-m	D:/New%20folder/ShopPet/petshop.vn/non-nguoi-lon-doz-462-m.html	(from https://petshop.vn/non-nguoi-lon)
00:16:53	120226/120226	---M-Z	200	added ('OK')	text/html	etag:W/%2201408e185e0cefbdba39e9c9e30696b8%22	https://petshop.vn/non-nguoi-lon-dz-390	D:/New%20folder/ShopPet/petshop.vn/non-nguoi-lon-dz-390.html	(from https://petshop.vn/non-nguoi-lon)
00:16:54	119056/119056	---M-Z	200	added ('OK')	text/html	etag:W/%229f16768ab2d2cd827acfcaaae059de9c%22	https://petshop.vn/non-nguoi-lon-dz-390-s	D:/New%20folder/ShopPet/petshop.vn/non-nguoi-lon-dz-390-s.html	(from https://petshop.vn/non-nguoi-lon)
00:16:56	119033/119033	---M-Z	200	added ('OK')	text/html	etag:W/%22af54b8b823b3d7e353dc1fab7af14031%22	https://petshop.vn/non-nguoi-lon-dz-772-m	D:/New%20folder/ShopPet/petshop.vn/non-nguoi-lon-dz-772-m.html	(from https://petshop.vn/non-nguoi-lon)
00:16:56	245708/245708	---MCZ	200	added ('OK')	application/x-font-ttf	date:Sat,%2024%20Jun%202023%2003:35:40%20GMT	http://bizweb.dktcdn.net/100/147/060/themes/880570/assets/montserratregular.ttf?1686726435464	D:/New%20folder/ShopPet/bizweb.dktcdn.net/100/147/060/themes/880570/assets/montserratregular5a44.ttf	(from http://bizweb.dktcdn.net/100/147/060/themes/880570/assets/font.scss.css?1687579687145)
00:16:56	118027/118027	---M-Z	200	added ('OK')	text/html	etag:W/%227aa6b330b4f215bb31e2c397eea07aee%22	https://petshop.vn/bo-chan-ga-goi-boc-hoa-kiki-kaikai-27	D:/New%20folder/ShopPet/petshop.vn/bo-chan-ga-goi-boc-hoa-kiki-kaikai-27.html	(from https://petshop.vn/phong-ngu)
00:16:58	139202/139202	---M-Z	200	added ('OK')	text/html	etag:W/%227c72ad012c5c1f1951f6955ac19911c6%22	https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-14	D:/New%20folder/ShopPet/petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-14.html	(from https://petshop.vn/phong-ngu)
00:16:58	118319/118319	---M-Z	200	added ('OK')	text/html	etag:W/%225c1e5ebd47903ec89c2fe17633e501c1%22	https://petshop.vn/bo-chan-ga-goi-boc-hoa-kiki-kaikai-24	D:/New%20folder/ShopPet/petshop.vn/bo-chan-ga-goi-boc-hoa-kiki-kaikai-24.html	(from https://petshop.vn/phong-ngu)
00:16:59	118327/118327	---M-Z	200	added ('OK')	text/html	etag:W/%22c0f2adda336fab87c9bed2d339872942%22	https://petshop.vn/bo-chan-ga-goi-boc-hoa-kiki-kaikai-23	D:/New%20folder/ShopPet/petshop.vn/bo-chan-ga-goi-boc-hoa-kiki-kaikai-23.html	(from https://petshop.vn/phong-ngu)
00:17:00	118033/118033	---M-Z	200	added ('OK')	text/html	etag:W/%22fc1815bc46105a6f47987e54db01e6c1%22	https://petshop.vn/bo-chan-ga-goi-boc-hoa-kiki-kaikai-21	D:/New%20folder/ShopPet/petshop.vn/bo-chan-ga-goi-boc-hoa-kiki-kaikai-21.html	(from https://petshop.vn/phong-ngu)
00:17:01	118035/118035	---M-Z	200	added ('OK')	text/html	etag:W/%225806bb45cc2995b8082815a54b8d54a6%22	https://petshop.vn/bo-chan-ga-goi-boc-hoa-kiki-kaikai-20	D:/New%20folder/ShopPet/petshop.vn/bo-chan-ga-goi-boc-hoa-kiki-kaikai-20.html	(from https://petshop.vn/phong-ngu)
00:17:02	139018/139018	---M-Z	200	added ('OK')	text/html	etag:W/%22940318c0a8ccd14becd58cf13bdffca9%22	https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-13	D:/New%20folder/ShopPet/petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-13.html	(from https://petshop.vn/phong-ngu)
00:17:04	125342/125342	---M-Z	200	added ('OK')	text/html	etag:W/%22b91b438195d909633005cc1d220a1977%22	https://petshop.vn/goi-om-doremon-14	D:/New%20folder/ShopPet/petshop.vn/goi-om-doremon-14.html	(from https://petshop.vn/phong-ngu)
00:17:05	144822/144822	---M-Z	200	added ('OK')	text/html	etag:W/%22fb6ece0dd557f4f3a5e9e0ffc004dd18%22	https://petshop.vn/goi-nam-doremon-12	D:/New%20folder/ShopPet/petshop.vn/goi-nam-doremon-12.html	(from https://petshop.vn/phong-ngu)
00:17:06	145178/145178	---M-Z	200	added ('OK')	text/html	etag:W/%224687a61d4cd7f15d4a1b5d1877a8c3a8%22	https://petshop.vn/goi-nam-doremon-11	D:/New%20folder/ShopPet/petshop.vn/goi-nam-doremon-11.html	(from https://petshop.vn/phong-ngu)
00:17:07	145192/145192	---M-Z	200	added ('OK')	text/html	etag:W/%220f9e98d31f3ff7ff09838cac0471e836%22	https://petshop.vn/goi-nam-doremon-10	D:/New%20folder/ShopPet/petshop.vn/goi-nam-doremon-10.html	(from https://petshop.vn/phong-ngu)
00:17:08	139064/139064	---M-Z	200	added ('OK')	text/html	etag:W/%22b6e609ddef6db6be3935943c10650b63%22	https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-11	D:/New%20folder/ShopPet/petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-11.html	(from https://petshop.vn/bo-men-nguoi-lon)
00:17:09	140170/140170	---M-Z	200	added ('OK')	text/html	etag:W/%22b63768b4fcea50358d196f21d67472c9%22	https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-7	D:/New%20folder/ShopPet/petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-7.html	(from https://petshop.vn/bo-men-nguoi-lon)
00:17:10	153348/153348	---M-Z	200	added ('OK')	text/html	etag:W/%223726908a18425d568e2b09af19c97c87%22	https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-6	D:/New%20folder/ShopPet/petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-6.html	(from https://petshop.vn/bo-men-nguoi-lon)
00:17:11	139127/139127	---M-Z	200	added ('OK')	text/html	etag:W/%22546c7031b4c7740536c5ea4c5b844aea%22	https://petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-3	D:/New%20folder/ShopPet/petshop.vn/bo-chan-ga-goi-boc-gau-grizzly-3.html	(from https://petshop.vn/bo-men-nguoi-lon)
00:17:12	145171/145171	---M-Z	200	added ('OK')	text/html	etag:W/%228fa6980e744e76b23e833259866875d8%22	https://petshop.vn/goi-nam-doremon-9	D:/New%20folder/ShopPet/petshop.vn/goi-nam-doremon-9.html	(from https://petshop.vn/goi-nam)
00:17:13	145267/145267	---M-Z	200	added ('OK')	text/html	etag:W/%2260a2817cb6858881aed2c2229946aa56%22	https://petshop.vn/goi-nam-doremon-8	D:/New%20folder/ShopPet/petshop.vn/goi-nam-doremon-8.html	(from https://petshop.vn/goi-nam)
00:17:13	496865/496865	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jul%202023%2003:41:02%20GMT	http://bizweb.dktcdn.net/100/147/060/themes/880570/assets/slider_2.jpg?1687579687145	D:/New%20folder/ShopPet/bizweb.dktcdn.net/100/147/060/themes/880570/assets/slider_2b828.jpg	(from https://petshop.vn/)
00:17:14	145173/145173	---M-Z	200	added ('OK')	text/html	etag:W/%22a5f92e8cba11e875d2f1741c85a58d4b%22	https://petshop.vn/goi-nam-doremon-7	D:/New%20folder/ShopPet/petshop.vn/goi-nam-doremon-7.html	(from https://petshop.vn/goi-nam)
00:17:14	126492/126492	---M-Z	200	added ('OK')	text/html	etag:W/%2210183761cd5c048ac1b674b7fdc1a4b4%22	https://petshop.vn/goi-nam-tre-em-ncz-699p-m-wi	D:/New%20folder/ShopPet/petshop.vn/goi-nam-tre-em-ncz-699p-m-wi.html	(from https://petshop.vn/goi-nam)
00:17:14	127131/127131	---M-Z	200	added ('OK')	text/html	etag:W/%22c87c5ac8152fe880519aec9a7228ad1e%22	https://petshop.vn/goi-nam-tre-em-doz-997p-s-wi	D:/New%20folder/ShopPet/petshop.vn/goi-nam-tre-em-doz-997p-s-wi.html	(from https://petshop.vn/goi-nam)
00:17:15	125990/125990	---M-Z	200	added ('OK')	text/html	etag:W/%22ea840dd3aa7dd14a6e0443e1c712a54d%22	https://petshop.vn/goi-nam-tre-em-doz-996p-wi	D:/New%20folder/ShopPet/petshop.vn/goi-nam-tre-em-doz-996p-wi.html	(from https://petshop.vn/goi-nam)
00:17:15	121240/121240	---M-Z	200	added ('OK')	text/html	etag:W/%22bf62e029b8addd8d2f2f7c3c5f3e6082%22	https://petshop.vn/goi-nam-tre-em-doz-993p-m-wi	D:/New%20folder/ShopPet/petshop.vn/goi-nam-tre-em-doz-993p-m-wi.html	(from https://petshop.vn/goi-nam)
00:17:16	120215/120215	---M-Z	200	added ('OK')	text/html	etag:W/%2211f3a17676b66377f7bc1460b55da3a7%22	https://petshop.vn/goi-nam-noz-215p-s-wi	D:/New%20folder/ShopPet/petshop.vn/goi-nam-noz-215p-s-wi.html	(from https://petshop.vn/goi-nam)
00:17:16	117889/117889	---M-Z	200	added ('OK')	text/html	etag:W/%22e94a5bbff3ac67fca9fe1c4f4d10d40d%22	https://petshop.vn/vo-goi-cuc-xuong-32-75-65	D:/New%20folder/ShopPet/petshop.vn/vo-goi-cuc-xuong-32-75-65.html	(from https://petshop.vn/goi-om)
00:17:17	122206/122206	---M-Z	200	added ('OK')	text/html	etag:W/%22c692d7ff237ae6f687fed9aca7cf280c%22	https://petshop.vn/vo-goi-cuc-xuong-32-75-64	D:/New%20folder/ShopPet/petshop.vn/vo-goi-cuc-xuong-32-75-64.html	(from https://petshop.vn/goi-om)
00:17:17	118161/118161	---M-Z	200	added ('OK')	text/html	etag:W/%221e883af1340881ec591b92da2190d8be%22	https://petshop.vn/vo-goi-cuc-xuong-32-75-63	D:/New%20folder/ShopPet/petshop.vn/vo-goi-cuc-xuong-32-75-63.html	(from https://petshop.vn/goi-om)
00:17:17	118185/118185	---M-Z	200	added ('OK')	text/html	etag:W/%22f79ffd710f685f71e2b5914e1a2641b4%22	https://petshop.vn/vo-goi-cuc-xuong-32-75-62	D:/New%20folder/ShopPet/petshop.vn/vo-goi-cuc-xuong-32-75-62.html	(from https://petshop.vn/goi-om)
00:17:18	118253/118253	---M-Z	200	added ('OK')	text/html	etag:W/%225fd95f13bf214d9fa56ac094806b79fd%22	https://petshop.vn/vo-goi-cuc-xuong-41-72-20	D:/New%20folder/ShopPet/petshop.vn/vo-goi-cuc-xuong-41-72-20.html	(from https://petshop.vn/goi-om)
00:17:18	118159/118159	---M-Z	200	added ('OK')	text/html	etag:W/%2219133a12114885ccf5f324e746bbbbda%22	https://petshop.vn/vo-goi-cuc-xuong-32-75-61	D:/New%20folder/ShopPet/petshop.vn/vo-goi-cuc-xuong-32-75-61.html	(from https://petshop.vn/goi-om)
00:17:18	118177/118177	---M-Z	200	added ('OK')	text/html	etag:W/%223b237b2b80971fe5da521d26f09d2eb6%22	https://petshop.vn/vo-goi-cuc-xuong-41-72-19	D:/New%20folder/ShopPet/petshop.vn/vo-goi-cuc-xuong-41-72-19.html	(from https://petshop.vn/goi-om)
00:17:19	118150/118150	---M-Z	200	added ('OK')	text/html	etag:W/%220fe5f079a15ed9fd5a10e486395acb2b%22	https://petshop.vn/vo-goi-cuc-xuong-41-72-18	D:/New%20folder/ShopPet/petshop.vn/vo-goi-cuc-xuong-41-72-18.html	(from https://petshop.vn/goi-om)
00:17:19	118159/118159	---M-Z	200	added ('OK')	text/html	etag:W/%226c89864caaedd3705d6931e1d007ba5c%22	https://petshop.vn/vo-goi-cuc-xuong-32-75-60	D:/New%20folder/ShopPet/petshop.vn/vo-goi-cuc-xuong-32-75-60.html	(from https://petshop.vn/goi-om)
00:17:19	118160/118160	---M-Z	200	added ('OK')	text/html	etag:W/%227a336e6ea9f890d1ce4df7e3eb2a5e6b%22	https://petshop.vn/vo-goi-cuc-xuong-32-75-59	D:/New%20folder/ShopPet/petshop.vn/vo-goi-cuc-xuong-32-75-59.html	(from https://petshop.vn/goi-om)
00:17:20	118158/118158	---M-Z	200	added ('OK')	text/html	etag:W/%221ac43239a38df8808c2235860f683120%22	https://petshop.vn/vo-goi-cuc-xuong-32-75-58	D:/New%20folder/ShopPet/petshop.vn/vo-goi-cuc-xuong-32-75-58.html	(from https://petshop.vn/goi-om)
00:17:20	119618/119618	---M-Z	200	added ('OK')	text/html	etag:W/%22dff58f717ab86d067809ab5aa4510b3f%22	https://petshop.vn/chan-men-doz-556bl-xl-wi-dan-220cm-x-240cm	D:/New%20folder/ShopPet/petshop.vn/chan-men-doz-556bl-xl-wi-dan-220cm-x-240cm.html	(from https://petshop.vn/chan)
00:17:21	119750/119750	---M-Z	200	added ('OK')	text/html	etag:W/%228c060fcffe48959219a6c7b85599f8ea%22	https://petshop.vn/chan-men-nguoi-lon-ncz-691bl-q-wi-dan-200cm-x-220cm	D:/New%20folder/ShopPet/petshop.vn/chan-men-nguoi-lon-ncz-691bl-q-wi-dan-200cm-x-220cm.html	(from https://petshop.vn/chan)
00:17:21	121487/121487	---M-Z	200	added ('OK')	text/html	etag:W/%22571da88ca3b92f1e2c663366e9948903%22	https://petshop.vn/chan-men-nguoi-lon-ncz-675bl-s-wi-dan-160cm-x-200cm	D:/New%20folder/ShopPet/petshop.vn/chan-men-nguoi-lon-ncz-675bl-s-wi-dan-160cm-x-200cm.html	(from https://petshop.vn/chan)
00:17:21	121005/121005	---M-Z	200	added ('OK')	text/html	etag:W/%22b88a19da3c40ab7901960b9b5fe7432b%22	https://petshop.vn/chan-men-noz-175bl-xs-wi-dan-140cm-x-200cm	D:/New%20folder/ShopPet/petshop.vn/chan-men-noz-175bl-xs-wi-dan-140cm-x-200cm.html	(from https://petshop.vn/chan)
00:17:22	122525/122525	---M-Z	200	added ('OK')	text/html	etag:W/%2272dafc1ac727f0965e385e06e6698c74%22	https://petshop.vn/men-tre-em-doz-969bl-xs-wi-120cm-x160cm	D:/New%20folder/ShopPet/petshop.vn/men-tre-em-doz-969bl-xs-wi-120cm-x160cm.html	(from https://petshop.vn/chan)
00:17:22	122100/122100	---M-Z	200	added ('OK')	text/html	etag:W/%22115e42b0b0360405137352c88a7684a0%22	https://petshop.vn/ncz-048com-110cm-x-135cm	D:/New%20folder/ShopPet/petshop.vn/ncz-048com-110cm-x-135cm.html	(from https://petshop.vn/chan)
00:17:23	122746/122746	---M-Z	200	added ('OK')	text/html	etag:W/%227a4032793421897b69bb50442e6f80d3%22	https://petshop.vn/men-tre-em-doz-968bl-xxs-wi-dan-90cm-x-110cm	D:/New%20folder/ShopPet/petshop.vn/men-tre-em-doz-968bl-xxs-wi-dan-90cm-x-110cm.html	(from https://petshop.vn/chan)
00:17:23	120856/120856	---M-Z	200	added ('OK')	text/html	etag:W/%224700714199b5ea347144e40edea0a253%22	https://petshop.vn/boc-chan-men-nz-122bl-xs-co-120-160cm	D:/New%20folder/ShopPet/petshop.vn/boc-chan-men-nz-122bl-xs-co-120-160cm.html	(from https://petshop.vn/chan)
00:17:23	120890/120890	---M-Z	200	added ('OK')	text/html	etag:W/%220208b15f683a4e463a0657d4118d80f2%22	https://petshop.vn/chan-nz-122bl-xs-wo-120-x-160	D:/New%20folder/ShopPet/petshop.vn/chan-nz-122bl-xs-wo-120-x-160.html	(from https://petshop.vn/chan)
00:17:24	121871/121871	---M-Z	200	added ('OK')	text/html	etag:W/%228a34c0f32db3d9bab644666200b2d85c%22	https://petshop.vn/chan-ncz-133-com-102-x-135-cm	D:/New%20folder/ShopPet/petshop.vn/chan-ncz-133-com-102-x-135-cm.html	(from https://petshop.vn/chan)
00:17:24	120913/120913	---M-Z	200	added ('OK')	text/html	etag:W/%2229d7e1314f4d79324775ba6dd90520ce%22	https://petshop.vn/chan-cuon-dz-863bl-com-wo-76-x-100	D:/New%20folder/ShopPet/petshop.vn/chan-cuon-dz-863bl-com-wo-76-x-100.html	(from https://petshop.vn/chan)
00:17:25	120702/120702	---M-Z	200	added ('OK')	text/html	etag:W/%22f6d1e617aa39cb7f1239eaad40e463ac%22	https://petshop.vn/chan-doz-556-bl-xs-wi-140-200	D:/New%20folder/ShopPet/petshop.vn/chan-doz-556-bl-xs-wi-140-200.html	(from https://petshop.vn/chan)
00:17:25	117805/117805	---M-Z	200	added ('OK')	text/html	etag:W/%22867a5fec69568ad050be961ac205005f%22	https://petshop.vn/set-nem-tre-em-ncz-048-ghep-le	D:/New%20folder/ShopPet/petshop.vn/set-nem-tre-em-ncz-048-ghep-le.html	(from https://petshop.vn/nem)
00:17:25	118410/118410	---M-Z	200	added ('OK')	text/html	etag:W/%226ab69c9ed15195399bcdd157b133a756%22	https://petshop.vn/set-nem-tre-em-ncz-202-ghep-le	D:/New%20folder/ShopPet/petshop.vn/set-nem-tre-em-ncz-202-ghep-le.html	(from https://petshop.vn/nem)
00:17:26	119482/119482	---M-Z	200	added ('OK')	text/html	etag:W/%22dcf4cfcdd2c64ea1e2080eaff2eaf191%22	https://petshop.vn/copy-of-nem-m-009l-105cm-x-155cm	D:/New%20folder/ShopPet/petshop.vn/copy-of-nem-m-009l-105cm-x-155cm.html	(from https://petshop.vn/nem)
00:17:26	120383/120383	---M-Z	200	added ('OK')	text/html	etag:W/%22b012caa1cda16305301ca5477d80f070%22	https://petshop.vn/nem-tre-em-ncz-202-mat-91-x-115cm	D:/New%20folder/ShopPet/petshop.vn/nem-tre-em-ncz-202-mat-91-x-115cm.html	(from https://petshop.vn/nem)
00:17:27	120407/120407	---M-Z	200	added ('OK')	text/html	etag:W/%22a50fc0f76c9caea39ef9c5f0a123ba00%22	https://petshop.vn/nem-tre-em-dz-863-mat-70-x-95-cm	D:/New%20folder/ShopPet/petshop.vn/nem-tre-em-dz-863-mat-70-x-95-cm.html	(from https://petshop.vn/nem)
00:17:27	120189/120189	---M-Z	200	added ('OK')	text/html	etag:W/%22a47277a52c5f189c35003987f7241051%22	https://petshop.vn/nem-ncz-133-mat-90-x-115cm	D:/New%20folder/ShopPet/petshop.vn/nem-ncz-133-mat-90-x-115cm.html	(from https://petshop.vn/nem)
00:17:27	119454/119454	---M-Z	200	added ('OK')	text/html	etag:W/%224c81c9647637af860c68bc9ec23f5441%22	https://petshop.vn/nem-tre-em-ncmt-002	D:/New%20folder/ShopPet/petshop.vn/nem-tre-em-ncmt-002.html	(from https://petshop.vn/nem)
00:17:28	119040/119040	---M-Z	200	added ('OK')	text/html	etag:W/%225060052d6826b3c27b5c34b9d5cb697a%22	https://petshop.vn/nem-m-009l	D:/New%20folder/ShopPet/petshop.vn/nem-m-009l.html	(from https://petshop.vn/nem)
00:17:28	119333/119333	---M-Z	200	added ('OK')	text/html	etag:W/%228caf9306c02331b93a6729ea9c28a483%22	https://petshop.vn/nem-ncz-202-m-1	D:/New%20folder/ShopPet/petshop.vn/nem-ncz-202-m-1.html	(from https://petshop.vn/nem)
00:17:28	113829/113829	---M-Z	200	added ('OK')	text/html	etag:W/%22b8fab5f9b7dd0272e76a9333a9532f94%22	https://petshop.vn/tham-dz-011	D:/New%20folder/ShopPet/petshop.vn/tham-dz-011.html	(from https://petshop.vn/tham)
00:17:29	113841/113841	---M-Z	200	added ('OK')	text/html	etag:W/%223ccc9c947dd5203d463661b693cfd077%22	https://petshop.vn/tham-rbz-073	D:/New%20folder/ShopPet/petshop.vn/tham-rbz-073.html	(from https://petshop.vn/tham)
00:17:29	113815/113815	---M-Z	200	added ('OK')	text/html	etag:W/%228d274f4f1003fe2d29b7b96f1bdf837b%22	https://petshop.vn/tham-tz-046	D:/New%20folder/ShopPet/petshop.vn/tham-tz-046.html	(from https://petshop.vn/tham)
00:17:30	113735/113735	---M-Z	200	added ('OK')	text/html	etag:W/%22dbab4c925463b13bde900f7084967fe6%22	https://petshop.vn/tham-chui-chan-pet-shop-rbz-073	D:/New%20folder/ShopPet/petshop.vn/tham-chui-chan-pet-shop-rbz-073.html	(from https://petshop.vn/tham)
00:17:30	117896/117896	---M-Z	200	added ('OK')	text/html	etag:W/%225908b0c354ea349d237ad7a3e733503d%22	https://petshop.vn/vo-goi-ca-sau-39	D:/New%20folder/ShopPet/petshop.vn/vo-goi-ca-sau-39.html	(from https://petshop.vn/thu-nhoi-bong)
00:17:31	125909/125909	---M-Z	200	added ('OK')	text/html	etag:W/%226c352d92a0f891ceb870612364ddfbfe%22	https://petshop.vn/goi-om-doremon-13	D:/New%20folder/ShopPet/petshop.vn/goi-om-doremon-13.html	(from https://petshop.vn/goi-tre-nz-485p-25x34cm-1)
00:17:31	125997/125997	---M-Z	200	added ('OK')	text/html	etag:W/%224eb84ed7a29f7abadba219fb46f117c7%22	https://petshop.vn/goi-om-doremon-12	D:/New%20folder/ShopPet/petshop.vn/goi-om-doremon-12.html	(from https://petshop.vn/goi-tre-nz-485p-25x34cm-1)
00:17:32	125995/125995	---M-Z	200	added ('OK')	text/html	etag:W/%22e9c5e27dd734cda654bf416387de83d8%22	https://petshop.vn/goi-om-doremon-10	D:/New%20folder/ShopPet/petshop.vn/goi-om-doremon-10.html	(from https://petshop.vn/goi-tre-nz-485p-25x34cm-1)
00:17:32	118675/118675	---M-Z	200	added ('OK')	text/html	etag:W/%22a268e58508a55648bb31a3eb85169626%22	https://petshop.vn/tui-treo-tuong-doz-382	D:/New%20folder/ShopPet/petshop.vn/tui-treo-tuong-doz-382.html	(from https://petshop.vn/vat-dung-nha-bep)
00:17:32	118685/118685	---M-Z	200	added ('OK')	text/html	etag:W/%22e17896d4ca41f5e4f553aa7f2a16286d%22	https://petshop.vn/tui-treo-tuong-dz-129	D:/New%20folder/ShopPet/petshop.vn/tui-treo-tuong-dz-129.html	(from https://petshop.vn/vat-dung-nha-bep)
00:17:33	118711/118711	---M-Z	200	added ('OK')	text/html	etag:W/%22848e29d3a663a461379013ed1d799dee%22	https://petshop.vn/tui-treo-tuong-doz-902	D:/New%20folder/ShopPet/petshop.vn/tui-treo-tuong-doz-902.html	(from https://petshop.vn/vat-dung-nha-bep)
00:17:33	118711/118711	---M-Z	200	added ('OK')	text/html	etag:W/%22efb3e723f3c5ff69c9e97726013f53eb%22	https://petshop.vn/tui-treo-tuong-ncz-389	D:/New%20folder/ShopPet/petshop.vn/tui-treo-tuong-ncz-389.html	(from https://petshop.vn/vat-dung-nha-bep)
00:17:34	118685/118685	---M-Z	200	added ('OK')	text/html	etag:W/%226156a4a52ce0d248558e37cd727b347e%22	https://petshop.vn/tui-treo-tuong-nz-152	D:/New%20folder/ShopPet/petshop.vn/tui-treo-tuong-nz-152.html	(from https://petshop.vn/vat-dung-nha-bep)
00:17:34	118685/118685	---M-Z	200	added ('OK')	text/html	etag:W/%222ef0d0c4eae4ce04067ffd70c03efb8f%22	https://petshop.vn/tui-treo-tuong-nz-501	D:/New%20folder/ShopPet/petshop.vn/tui-treo-tuong-nz-501.html	(from https://petshop.vn/vat-dung-nha-bep)
00:17:34	118699/118699	---M-Z	200	added ('OK')	text/html	etag:W/%2234ed46b45061b78b59fe540e15f1f981%22	https://petshop.vn/tui-treo-tuong-nz-978	D:/New%20folder/ShopPet/petshop.vn/tui-treo-tuong-nz-978.html	(from https://petshop.vn/vat-dung-nha-bep)
00:17:35	118711/118711	---M-Z	200	added ('OK')	text/html	etag:W/%226a62ed80cf43fcefaeb45b5c14081607%22	https://petshop.vn/tui-treo-tuong-rbz-113	D:/New%20folder/ShopPet/petshop.vn/tui-treo-tuong-rbz-113.html	(from https://petshop.vn/vat-dung-nha-bep)
00:17:35	118699/118699	---M-Z	200	added ('OK')	text/html	etag:W/%22eed7b9f76028eaeae8255e375c214bce%22	https://petshop.vn/tui-treo-tuong-tz-110	D:/New%20folder/ShopPet/petshop.vn/tui-treo-tuong-tz-110.html	(from https://petshop.vn/vat-dung-nha-bep)
00:17:36	117999/117999	---M-Z	200	added ('OK')	text/html	etag:W/%22327a9bc39f251187c0673316b5cd9fab%22	https://petshop.vn/tap-de-ap-151	D:/New%20folder/ShopPet/petshop.vn/tap-de-ap-151.html	(from https://petshop.vn/vat-dung-nha-bep)
00:17:36	118013/118013	---M-Z	200	added ('OK')	text/html	etag:W/%22b08fb8463b22a3680da32db353b8c90f%22	https://petshop.vn/tap-de-ap-154	D:/New%20folder/ShopPet/petshop.vn/tap-de-ap-154.html	(from https://petshop.vn/vat-dung-nha-bep)
00:17:36	118027/118027	---M-Z	200	added ('OK')	text/html	etag:W/%22b596df34186fdb024469ac3f4be1f6f4%22	https://petshop.vn/tap-de-ap-164	D:/New%20folder/ShopPet/petshop.vn/tap-de-ap-164.html	(from https://petshop.vn/vat-dung-nha-bep)
